	fold_change	P-value	std_error	-log10(P-value)	protein
1779	3.259473279721024	0.05552149160725011	1.0694287932580084	1.2555388749001728	Pgap1
1780	-0.12327548422835166	0.8792870474499765	0.7461940672067462	0.05586932427444316	Fam91a1
1781	0.43758039769112	0.5854341789821064	0.7183003397792359	0.23252192606004776	Ermp1
1782	2.0886577688106254	0.40481519084428447	2.159628400128381	0.3927431987965588	Vps51
1783	-1.9244222717147539	0.36989264539215105	1.8285818061038692	0.43192430371396273	Niban1
1784	0.6172042832492216	0.7342362001063869	1.6566339804178742	0.13416420724842754	Tubal3
1785					Ppm1h
1786					Rgl3
1787	-1.0676386286674078	0.620817678347642	1.9423124380343166	0.20703592464368947	Ncbp1
1788					Lrrfip1
1789					Svip
1790					Elapor2
1791					Ttc9
1792	0.15718553634109222	0.21190834441647594	0.099390698342812	0.673851941530458	Usp48
1793					Pls1
1794	-0.8749778879691524	0.533760898599676	1.2481093741736984	0.27265324423225556	Nt5c2
1795	-0.13222273057275036	0.8219394531293812	0.5386897594872816	0.08516017289824473	Afg1l
1796					Bbs1
1797	-0.8288708403609496	0.4808924040139993	1.0327069406414706	0.3179520828156887	Mthfd1l
1798					Itga1
1799					Commd6
1800	-2.979521606255066	0.40668922876419555	3.0947704475338944	0.3907373298088866	Dync2h1
1801					Srbd1
1802					Mars2
1803					Shank3
1804	0.11079746975410187	0.9147378775004278	0.9524021771603105	0.03870333726038326	Prpf38a
1805					Abl2
1806					Abracl
1807	0.3761088838329758	0.8164153431544239	1.484941405123651	0.0880888420442979	Oxr1
1808	-0.46949796071576216	0.620042917378659	0.8521584774234596	0.2075782489926232	Plch1
1809					Arap1
1810	0.8510150375422211	0.3790008968323694	0.82666509745096	0.42135976235676037	Odr4
1811	-0.9427822101507456	0.44453898728052216	1.0736699202409772	0.35209014421393864	Ece1
1812	0.30820340396777773	0.06423241335854929	0.1075179105375182	1.1922457602432455	Trp53i11
1813	-0.38635232529792607	0.6894325540059942	0.8772279327566141	0.16150821368790097	Sez6l2
1814	-0.9034720288220701	0.5632279388067959	1.394510598284129	0.24931581024258956	Pds5b
1815	-0.20482368651746247	0.6354387982575371	0.38957263785283025	0.1969262717960282	Cdv3
1816	-0.6381779084833108	0.5298677611204836	0.9010798697731591	0.2758325035719251	Tmem65
1817	0.5843024604110316	0.421739536933026	0.6294553474672586	0.3749556831516825	Tapt1
1818					Wdr18
1819	-0.2907182250506868	0.5919475003627869	0.4861140494813574	0.2277168090098328	Maea
1820	-0.46262509166935584	0.44705431700301546	0.5301077712450715	0.3496397069764282	Ddx17
1821					Phactr4
1822	-0.7483269764293901	0.7172439093050913	1.8800973604690108	0.1443331310100516	Cpa2
1823					Zbtb8os
1824					Ankrd28
1825	-0.0829174614867517	0.5005278355496513	0.10854955404371272	0.300571765358561	Opa3
1826	-0.36956673841073506	0.6628902014667069	0.7670015573908217	0.1785584004731785	Lrrc47
1827					Ccnl1
1828	-0.4402146518335019	0.7189878795906631	1.1133462374677947	0.14327843071761934	Srrm1
1829	-2.246810206178097	0.28524569549632184	1.731757133066071	0.5447809005865224	Prune2
1830	-0.017442482607810894	0.9309414108124172	0.18530469319678258	0.031077650663710262	Coq8b
1831	-0.9326474850083155	0.4365427996529431	1.041575037345011	0.3599731706482561	Ddx46
1832	-0.5802939013035846	0.6083441898693522	1.0173887870452387	0.21585063542040636	Thrap3
1833					Gpkow
1834	-0.9460435766473819	0.6290610947715334	1.7645187990341409	0.20130717357913105	Deptor
1835	-1.1346068395052389	0.38044609982386546	1.1060035325386888	0.41970686374809496	Galns
1836					Prss53
1837					Aldh16a1
1838	-0.25700633743081736	0.8880506268142353	1.6788813075046733	0.051562274852794576	Spag9
1839	1.028217920547423	0.25216923401580477	0.7269699930603214	0.5983079007614301	Ndufaf2
1840	-0.9418145058061026	0.35888427647333915	0.8713245572949088	0.4450455686671829	Pnliprp1
1841	-0.5088479232200689	0.4914491658697699	0.6510142654356081	0.30852139771791404	Pex1
1842					Slc4a10
1843	0.3914789143735675	0.8756691484478543	2.2998409302866367	0.05765995107442082	Rnf20
1844					Tasor2
1845					Dcdc2
1846					Iqsec2
1847					
1848	-1.6333035427165727	0.3787661339673186	1.5856690163388492	0.42162885883619344	Prkaa1
1849					Nufip2
1850					Taok1
1851	1.981457483399494	0.13943829625066262	0.9911408296376601	0.8556179323628956	Abhd15
1852	-0.2060176441869087	0.6422792288707785	0.4002635668975474	0.19227612271992864	Arhgap1
1853	-0.17585551198301497	0.816971871667393	0.6964787820554841	0.08779289596444124	Vps13a
1854					C2cd4c
1855					Slc25a51
1856	-0.3551492979006483	0.6892918010952278	0.8059830497685322	0.1615968872685828	Slc38a10
1857					Slc30a9
1858	0.7630737944598364	0.699858703804147	1.7979315638498885	0.15498963191750956	Cnrip1
1859	-0.07695251700988526	0.7298718332700715	0.20300101699656872	0.13675339603086642	Sdr39u1
1860					Fam20c
1861					Trim41
1862	-2.241498857950119	0.3598631833451907	2.0786716580932403	0.44386258259940325	Trappc1
1863					Dph1
1864					Nsrp1
1865					Zscan26
1866					Krtcap2
1867					Cyfip2
1868	-0.6511398765324259	0.18473033784740348	0.3795265087643929	0.7334617754976868	Tom1l2
1869					Zzef1
1870					Cyb5d2
1871					Utp18
1872					Tefm
1873					Psme4
1874					Coil
1875					Sco1
1876	-0.796930546395903	0.38663612364180605	0.788559824571284	0.41269757202139157	Luc7l3
1877	-0.740425335890617	0.5359590620218825	1.0623048117247418	0.27086838160758137	Pfas
1878	0.6122009937068036	0.19726549527213783	0.3707627966264741	0.7049488727985146	Synrg
1879					Rflnb
1880	-0.8501940341697277	0.5606810049088472	1.303204487533479	0.25128415694414774	Rap1gap2
1881	0.4919380540456278	0.22045877102278863	0.31877089413899995	0.6566726179489243	Kat7
1882	0.4585499821294847	0.7287374701298903	1.2042710910275247	0.13742889940305514	Tbc1d9b
1883	1.0289330940562262	0.4513222431916289	1.1914318553454966	0.34551326196548693	Tsr1
1884	2.0155616777537597	0.12958532528716232	0.9712217824513723	0.8874441767652282	Slc25a35
1885	1.4815880977692921	0.05754177647670511	0.49340704781643413	1.2400167343448807	Acaca
1886					Fam83g
1887					Myo1d
1888					Tmem199
1889	0.2587810010625502	0.7878224211265383	0.879763120185318	0.10357166349517939	Rabl6
1890	1.7356636141836925	0.2550239653280756	1.2365233564728615	0.5934190057594183	Ubr3
1891	0.6066883447205915	0.04005235767626854	0.17433071360880248	1.3973719141451286	Gpr39
1892	0.47997973816936795	0.17072531027991036	0.2675667376324571	0.7677020893125565	Dnajc11
1893					Cdcp1
1894					Gprasp1
1895					Scaf1
1896					Thoc6
1897					Bloc1s3
1898					Mier1
1899	-0.4785178086015784	0.5285562212863321	0.6733335082709786	0.2769088110134981	Fam169a
1900	1.014974993235649	0.30473507577334047	0.8218398420936711	0.5160775545135065	Acbd5
1901					Leo1
1902	-0.10771121762912916	0.8602221904919453	0.5618885121078202	0.06538935847583577	Arcn1
1903	-0.23462481520947887	0.8900217613850282	1.5604291655867102	0.0505993745529559	Jagn1
1904					Rnf123
1905					Large2
1906					Zdhhc20
1907					Sin3a
1908					Orm1
1909					Nfatc2
1910					Xrcc1
1911	-0.2401373097841426	0.5630931999695594	0.37051612187159766	0.24941971725769285	Ogdh
1912	-0.27386403602422166	0.668305423110342	0.5786220486160943	0.17502501468456608	Cttn
1913	-0.29947974557697676	0.5476029124480537	0.44315284544504596	0.26153425071928404	Myl6
1914	-1.7033984487911553	0.5524076794897331	2.55326607538423	0.2577402925538836	Grb2
1915					Flot2
1916					Gm2a
1917	0.6700226245397013	0.04089571733070787	0.19413201865758528	1.3883221696705559	Clpb
1918	-0.07702298326653079	0.8183090809222968	0.3073596064275381	0.08708262935358468	Hnrnpd
1919	-0.8688169209814343	0.4236628068420782	0.9403384802615566	0.3729796608332135	Ptprn
1920					Lama2
1921	-1.339942042702266	0.30816198731077227	1.0943150699639745	0.5112209338178931	Ppp5c
1922					Chuk
1923	-0.4749155255274652	0.2581285465320195	0.34113889927650176	0.5881639640118049	Psmb6
1924	-1.984927200870422	0.07365073954653216	0.7345684378635254	1.1328228879338351	Samhd1
1925					Slc27a1
1926					P4ha1
1927					Cyb561
1928					Tcf4
1929	1.2108189110970988	0.08268913133049388	0.4716365931780604	1.0825515704159006	Csnk2a1
1930	0.1635937595316826	0.7470901099407162	0.4627710494399549	0.12662701278989877	Bag1
1931	-0.5511491638325814	0.4869892659717955	0.6972629281660498	0.31248061123011606	Khdrbs1
1932					Igf1r
1933	-0.3086326072321799	0.7451790945311361	0.8661387251339322	0.12773933742732782	Gcdh
1934	0.4158433533509531	0.25905828988112783	0.29944213633529443	0.5866025057045005	Irgm1
1935					Stxbp3
1936					Cdkn2c
1937	0.7669654136931932	0.058197664245899915	0.25663406096803837	1.2350944453410562	Traf3
1938					Cnot7
1939					Dvl2
1940					Reln
1941	-0.3973394929812978	0.5472425254146415	0.5873941703255647	0.26182016158889276	Serpinb6
1942	-0.5061779710405545	0.5086244589932082	0.6764771279498262	0.2936027590828988	Stip1
1943	-1.5541917426077698	0.24886880295268857	1.089169457211184	0.6040295411361445	Caprin1
1944	-0.5402118424669378	0.45232489754287913	0.6270696657991225	0.3445495065103472	Eif1a
1945					Eif4ebp1
1946	1.3726084255903477	0.19810947487445946	0.8333890387624291	0.7030947531979865	Eps15l1
1947					Ggt1
1948	-0.2645586117338423	0.6363618423830681	0.5046246911779403	0.19629586947061906	Vdac2
1949	0.07253532328899504	0.9356473688792167	0.8271640809371543	0.0288877993446074	Vdac3
1950	-0.022139829619853058	0.9698993460778534	0.5404878661210092	0.013273333477190166	Vdac1
1951					Coq8a
1952	0.2908260896093139	0.8557296814089076	1.4691004093789415	0.0676634040297031	Tbc1d1
1953					Pml
1954	0.5450219062409714	0.0864322642270055	0.2165681704951621	1.0633241098344255	Kpna1
1955					Papss1
1956	-0.7097683729235691	0.42703536656994207	0.7745201286652105	0.36953615572410037	Rbbp4
1957	3.1398883737097445	0.36803094623149707	2.970083351198466	0.4341156617272682	Rbbp7
1958					Dmbt1
1959	-3.4583149279837864	0.46336714209365354	4.1250950553801475	0.3340747657841802	Lama5
1960	-0.905014800681041	0.4509391742742935	1.046957957152745	0.34588203474854734	Asns
1961					Ift20
1962					Ncoa2
1963	-0.3597389856154398	0.5719501679023047	0.5687136683892073	0.24264180817867556	Tmpo
1964	-1.0262689685689321	0.5593974324975575	1.5676223370660907	0.25227953126928593	Tmpo
1965	-0.6572096899442864	0.27685722966903115	0.49575875604374586	0.5577441311212714	Hars1
1966					Pak3
1967	0.4701012831658727	0.4316944360860959	0.5188379981898635	0.3648235487323774	Tsc2
1968					Usf1
1969					Adam9
1970	-0.0820723392399319	0.9591371889782874	1.4754334097949862	0.01811926962282949	Ppm1g
1971	-0.17287517864707924	0.7501685359569403	0.49538719620016386	0.12484115525706502	Cdc37
1972					Cybb
1973	1.509760959695036	0.5247171196866054	2.103259796311546	0.2800747660586946	Abcb7
1974	0.14126284412818962	0.8884569770179009	0.9261893361718445	0.051363597792398887	Dpf2
1975	inf				Sdf4
1976					Gstt2
1977	-0.37292313373938635	0.3488198825345881	0.3366638484065264	0.4573987684958875	Prpf4b
1978					Bcar1
1979	1.1054515187330924	0.547853194975045	1.6368780440872372	0.26133580128521927	Ppp2r5e
1980					Dio1
1981	2.360864496907879	0.154782695453954	1.2475301849315585	0.8102775946152942	Fadd
1982	0.15414122593663984	0.2894846482113635	0.12009710117169436	0.5383744625889616	Slc9a1
1983	-1.2464729662919352	0.3167292175799207	1.039932740956453	0.49931187206083744	Mapre1
1984	-0.6125348880139292	0.08660685173263434	0.24361717035354025	1.0624477482602017	Prdx2
1985	1.1792413014707346	0.1859855175099371	0.6900233045470138	0.7305208725046476	Arg1
1986	0.3688689581310719	0.4411410578941709	0.416602472718995	0.3554225196710203	Papola
1987	-0.565440054719801	0.3229254336069628	0.47904239761487255	0.4908977486026317	Tsg101
1988					Clns1a
1989	-0.4950373331416138	0.5358677995524563	0.7100703809762761	0.2709423390505105	Hcfc1
1990					Rgl2
1991	0.30764629436983215	0.6389674729805346	0.5915706806248769	0.19452124929796052	Pik3c2a
1992	-2.456598152144603	0.15034058972834882	1.2781403464620107	0.8229237505162548	Pafah1b3
1993	-0.24678388406902863	0.7195721648107987	0.6255323817711518	0.14292564480242104	Pafah1b2
1994	-0.26253084856688846	0.755135558379116	0.7683865129922943	0.12197507887217003	Arhgef1
1995	-1.6003416200281069	0.2435218495994932	1.1054436723603345	0.6134620663393704	Lcp1
1996					Snta1
1997	0.013331757573485703	0.9776419231478053	0.4382411513386826	0.009820183327610359	Sntb2
1998	0.2748555532536897	0.778635965706642	0.8940995301367438	0.10866553980719093	Fnta
1999	0.9098944300782256	0.5550300215189014	1.3735310373983105	0.25568352529646987	Serpinf2
2000					Igbp1
2001					Soat1
2002	-0.28686685216502605	0.6685943313062531	0.6066762289157853	0.17483730990445895	Lamb2
2003	3.5059235866923384	0.08308434242115642	1.3685433141295826	1.0804808130485626	Ctnna2
2004					Bcap29
2005	-0.48861028568000975	0.35246532934630614	0.4450379729925901	0.452883596443141	Bcap31
2006					Cox7a2l
2007	-0.7114177759230929	0.6743603163231213	1.5338317704046192	0.1711079942981589	Pde3b
2008	1.4776654338424475	0.6487246497623962	2.9298199189750713	0.187939599753755	Krt15
2009					Slc35a1
2010	-0.13246632032353123	0.7050274099253915	0.318021063689239	0.1517939982597452	Hadh
2011					Plpp1
2012	-1.683102974061315	0.3559548429784274	1.5460828317617226	0.44860509385073666	Alcam
2013	1.3092187513098417	0.13659401855243508	0.6479769210477501	0.8645683179791365	Dsg1a
2014	-0.5723752591084212	0.22446128746209784	0.3751099678590834	0.648858550390435	Trim25
2015					Stard3
2016	-0.3747600511421535	0.4116146657811085	0.3939270346909212	0.38550915977369904	Glg1
2017	-0.1674339664171436	0.7350904590263658	0.45094769912802674	0.1336592140604808	Ewsr1
2018					Snap91
2019	-0.06172598983584332	0.9522523083078277	0.949418220190634	0.021247965913918695	Rad21
2020					Fscn1
2021					Fbn1
2022	-0.036134606026265836	0.9731705760589988	0.9897667647041425	0.01181103049378067	Fdxr
2023					Igfbp7
2024	-0.5945729643707705	0.6475249232809026	1.1744062759847027	0.18874351089913505	Fxr1
2025	-0.23709266249920913	0.7284391220865785	0.6219381581822043	0.13760673771228907	Gdi2
2026					Arhgdib
2027					Znf148
2028	-0.3986570618399481	0.8253511807843066	1.6567445180433364	0.08336122305615173	Pacsin1
2029	0.06352977845613372	0.9667431768490342	1.4036164104435176	0.014688884439557653	Hp
2030	-0.7703082056584383	0.4426436746524233	0.8731922216686641	0.353945737438206	Ddx19a
2031	-0.14928586606106675	0.6750532105201836	0.32261627612244353	0.17066199291046313	Ddx5
2032					Hira
2033					Cbx5
2034					Atrx
2035	-0.9354261062651759	0.4315333623980162	1.0319994271234794	0.3649856227870998	Hsph1
2036					Elavl4
2037					Itih1
2038	1.2704377290175182	0.5183342470787417	1.7408027237616865	0.2853900957602037	Itih2
2039					Dnajc1
2040					Itga6
2041					Kcnj11
2042	-0.636002054305767	0.2765011312155116	0.4793202541194439	0.5583030875793568	Phgdh
2043	-1.040285903163062	0.5062600786318339	1.3819008199425329	0.29562631775135767	Kif5b
2044	2.5254095170665183	0.11613660171733037	1.1525852159974779	0.9350308860433845	Kif3b
2045	1.4814575003635229	0.21701405159659512	0.9505997029232999	0.663512144799902	Krt14
2046	-0.2408358093594115	0.8702793588443991	1.355289158254115	0.06034131688705432	Lama3
2047	-0.4956324353123227	0.15243436397870294	0.25977327056232036	0.816917116959687	Lasp1
2048					Lrrn1
2049					Rai1
2050	-0.09959206792419406	0.9008593236537394	0.7354594797573166	0.045343022262778254	Pdcd4
2051	-0.10257917734642308	0.7726604385710768	0.32454114972392084	0.11201132374581518	Pzp
2052	-0.4506461962696748	0.5191007785432302	0.6187178438190644	0.2847483197692431	Myh10
2053					Mcm7
2054	0.015510416215674727	0.9645466317830351	0.3214332676531095	0.015676771196356153	Npm1
2055	-0.5188402581453121	0.3290688942746928	0.44627471190039764	0.4827131680955311	Nnt
2056	-0.5708560143948479	0.2903530016756379	0.44575789564848545	0.5370736798616623	Pcbp2
2057					Postn
2058	-0.40691785628690513	0.4139835229219152	0.43019203014224566	0.3830169440155632	Ctr9
2059					Cep131
2060	-3.190993048101787	0.1646536077063975	1.7436181784270695	0.7834287490710192	Pea15
2061					Map3k7
2062					Prkci
2063					Plcg1
2064	-0.12732964214994447	0.8961552726030739	0.8973435235302978	0.04761673565887978	Pick1
2065					Ppp1r14b
2066	-0.15753112400355418	0.9002607433692352	1.156284383658561	0.045631687220619374	Pon3
2067	-0.37141088657876864	0.3623438668150382	0.3465117562005439	0.440879085334879	Srsf2
2068					Ddx3y
2069					Trim27
2070					Rhoc
2071					Dag1
2072	-0.30875465304625127	0.6361028280604075	0.5884538155740234	0.19647267358193451	Ddx3x
2073	-0.45166957731719776	0.7470025810293505	1.2772078863265932	0.12667789761583545	Ralbp1
2074	0.018779662655809548	0.9725025465420225	0.5018913553884261	0.01210925278096898	Sema4b
2075	-0.32527385052754476	0.7225053627557847	0.8338044809440713	0.14115892503286565	Ssr4
2076					Dpysl3
2077	-0.6920274327559743	0.07544084759641609	0.25881042964376416	1.1223934408383514	Snrpa
2078					Rpa2
2079	-1.4480785935969638	0.16891962973622263	0.8024880095677096	0.7723198791988917	Snrpc
2080					Spa17
2081	-0.32130540235995075	0.6152671409427163	0.5749400537097048	0.21093627829457912	Sptbn1
2082					Sprr1b
2083					Med22
2084	-0.2287747247483739	0.7558373836033078	0.6716127959088978	0.12157163174803169	Syp
2085	-0.3568188835118218	0.5609297325452429	0.5473134006807457	0.25109153924150446	Tspan7
2086	-0.2857636954834892	0.8142238823009508	1.1145508598663532	0.0892561633181953	Tgoln1
2087	-0.3623061513747312	0.39211510441733033	0.36328257776113604	0.40658642819518975	Trim28
2088	-0.3563423528471318	0.4815350083833493	0.44468840106669516	0.31737213347190857	Tsn
2089					Tfrc
2090	-0.22965591980404498	0.713616911912714	0.5691567085707249	0.1465348662225467	Snrnp70
2091					Supt6h
2092					Zpr1
2093					Atm
2094	-0.29040295444801034	0.7172290690132843	0.7295676252450034	0.1443421169678762	Tpd52
2095					Irak1
2096					Sorbs1
2097	-1.2399318232704672	0.5734980061141366	1.968625363611557	0.24146808767576203	Dbnl
2098					Sh3gl1
2099	-0.7214681112427682	0.2796240528405804	0.548124445917568	0.5534254739612274	Sh3gl2
2100					Ostf1
2101	-0.607818420579922	0.4316009108097309	0.6706798720901662	0.3649176474941714	Ndufa4
2102	-0.5156158382504512	0.5514177560146777	0.7708161015120589	0.2585192534369214	Cstb
2103	0.16890109225234606	0.38682317393889876	0.16720263046599373	0.41248751594293087	Smad2
